Country Name;Country Code;Indicator Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Column1
Sub-Saharan Africa (excluding high income);SSA;GDP per capita (current US$);1,37138E+14;1,39396E+14;1,47308E+14;1,64422E+14;1,57562E+14;1,71136E+14;1,80091E+14;1,74528E+14;1,82162E+14;2,0276E+14;2,32039E+14;2,30709E+14;2,52618E+14;3,14319E+14;3,96778E+14;4,25248E+14;4,46027E+13;4,76112E+14;5,11203E+14;5,95949E+14;7,33183E+14;9,84146E+14;8,7895E+14;7,51859E+12;6,39818E+13;5,73773E+14;5,72324E+14;6,32575E+14;6,48284E+14;6,42104E+14;7,33479E+14;7,42984E+14;6,59731E+14;6,03391E+14;5,71337E+14;6,4439E+14;6,5512E+14;6,6231E+14;6,24273E+14;6,14109E+14;6,35041E+14;5,93587E+14;6,28528E+13;7,71872E+14;9,34727E+14;1,08112E+14;1,24083E+14;1,39972E+14;1,54794E+14;1,44894E+14;1,66961E+14;1,82987E+14;1,85187E+13;1,91251E+14;1,92728E+14;1,69141E+14;1,53693E+14;1,62163E+13;1,60549E+14;1,61754E+14;1,50085E+14;1,64448E+14;
South Sudan;SSD;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,66949E+14;1,33788E+14;1,53571E+14;1,5164E+14;1,17974E+14;1,77947E+14;1,32282E+14;1,11965E+14;;;;;;;
Sub-Saharan Africa;SSF;GDP per capita (current US$);1,37162E+14;1,39415E+14;1,47329E+14;1,64443E+14;1,5759E+14;1,7116E+14;1,80114E+14;1,74552E+14;1,8218E+14;2,02773E+14;2,3205E+14;2,30731E+14;2,52665E+14;3,14369E+14;3,96826E+14;4,25301E+14;4,46075E+14;4,76197E+14;5,1134E+14;5,96184E+14;7,33435E+14;9,84354E+12;8,79154E+14;7,52078E+14;6,40063E+14;5,74064E+14;5,72695E+14;6,33013E+13;6,48781E+13;6,42631E+14;7,34104E+14;7,43599E+14;6,60454E+14;6,04175E+14;5,72125E+14;6,45183E+14;6,5588E+14;6,63148E+14;6,25165E+14;6,15001E+14;6,35894E+14;5,94434E+14;6,29455E+14;7,7277E+14;9,35765E+14;1,08221E+14;1,242E+14;1,40086E+14;1,54896E+14;1,44979E+14;1,67055E+14;1,83088E+14;1,85284E+14;1,91374E+13;1,92853E+14;1,69267E+14;1,53824E+14;1,62298E+14;1,60686E+14;1,61892E+14;1,50178E+14;1,64547E+14;
Small states;SST;GDP per capita (current US$);;;;;;;;;;;4,61031E+14;5,09388E+13;5,89369E+14;7,21371E+14;1,10059E+14;1,23037E+14;1,37942E+14;1,53845E+14;1,62429E+14;1,97812E+14;2,5813E+14;2,61401E+14;2,54806E+14;2,41413E+14;2,34263E+14;2,20968E+14;2,12404E+14;2,37638E+14;2,56453E+14;2,61627E+13;2,97344E+14;2,98201E+13;3,12058E+14;3,03054E+14;3,14016E+14;3,51844E+14;3,68442E+14;3,88075E+14;3,81801E+14;4,02883E+14;4,3917E+14;4,34631E+14;4,5847E+13;5,40404E+14;6,40159E+14;7,49424E+14;8,55877E+14;1,00453E+14;1,18367E+13;9,92306E+14;1,11704E+14;1,32103E+14;1,35234E+14;1,38206E+14;1,40019E+13;1,17468E+14;1,13486E+14;1,20646E+14;1,30151E+13;1,26151E+14;1,07877E+14;1,23949E+14;
Sao Tome and Principe;STP;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,2467E+14;5,77628E+14;6,78738E+14;7,4532E+14;8,66505E+14;8,83097E+14;8,96868E+14;1,09876E+14;1,06791E+14;1,09026E+14;1,25454E+14;1,33062E+14;1,56477E+12;1,77047E+14;1,58478E+14;1,7001E+14;1,81381E+14;1,95351E+13;1,98758E+14;2,15784E+14;2,44933E+14;
Suriname;SUR;GDP per capita (current US$);3,46163E+14;3,63958E+13;3,82206E+13;4,03757E+14;4,1965E+14;4,68628E+14;5,62908E+14;6,34792E+14;6,76902E+14;7,1416E+14;7,47161E+14;8,1521E+14;8,47904E+14;9,30237E+14;1,13323E+14;1,29581E+14;1,41221E+14;1,79366E+14;2,05388E+14;2,18072E+14;2,21121E+14;2,46846E+13;2,53514E+14;2,43871E+14;2,36893E+14;2,36819E+14;2,38151E+14;2,57196E+13;2,98552E+13;1,36647E+14;9,58612E+14;1,08496E+14;9,61826E+14;1,00172E+14;1,39162E+14;1,56521E+14;1,92191E+14;2,03984E+14;2,41574E+12;1,90445E+14;2,01228E+14;1,75058E+14;2,26775E+14;2,61138E+14;3,00618E+14;3,59065E+14;5,19775E+14;5,74476E+14;6,83198E+14;7,40836E+14;8,25587E+14;8,2632E+14;9,20097E+14;9,40216E+13;9,47192E+14;9,16824E+14;5,87279E+14;6,29556E+14;6,93809E+14;6,85369E+14;4,91661E+14;4,83633E+14;
Slovak Republic;SVK;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,40554E+14;2,6912E+14;2,92092E+14;3,1023E+14;3,77136E+14;4,81913E+14;5,19694E+14;5,14667E+14;5,53862E+14;5,64558E+14;5,42662E+14;5,72217E+13;6,5647E+14;8,73194E+14;1,06914E+14;1,16901E+14;1,31708E+14;1,61061E+14;1,87536E+14;1,65972E+14;1,68418E+14;1,84301E+14;1,74298E+13;1,82084E+14;1,86558E+14;1,63422E+14;1,65123E+14;1,7538E+13;1,939E+14;1,93035E+14;1,92665E+14;2,10878E+14;
Slovenia;SVN;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,07305E+14;1,08151E+14;1,0455E+14;1,11758E+14;1,14528E+14;1,02013E+14;1,04798E+14;1,17772E+14;1,4849E+14;1,72331E+14;1,80989E+14;1,9673E+14;2,38179E+14;2,75956E+14;2,47921E+14;2,35325E+14;2,5128E+14;2,26418E+13;2,35033E+14;2,42472E+14;2,08902E+14;2,16784E+14;2,3514E+14;2,61169E+14;2,5943E+14;2,54895E+14;2,92008E+14;
Sweden;SWE;GDP per capita (current US$);2,114E+14;2,28892E+14;2,46869E+14;2,65702E+14;2,94105E+14;3,2061E+14;3,45443E+14;3,72093E+14;3,92641E+14;4,23416E+14;4,73622E+14;5,13271E+14;6,02713E+14;7,30122E+12;8,08991E+14;1,01173E+14;1,08683E+14;1,14486E+14;1,26205E+14;1,48772E+14;1,70978E+14;1,55864E+14;1,3739E+14;1,26082E+14;1,3099E+14;1,36669E+14;1,7981E+14;2,17926E+14;2,45347E+14;2,56622E+14;3,05937E+14;3,18228E+14;3,2801E+14;2,44253E+14;2,60836E+14;3,0283E+14;3,2999E+14;3,03125E+14;3,05965E+14;3,09411E+14;2,96249E+14;2,72479E+13;2,98992E+14;3,73218E+14;4,28217E+14;4,34371E+14;4,65936E+14;5,37E+14;5,61526E+13;4,6947E+14;5,2869E+14;6,07558E+14;5,80378E+14;6,11269E+14;6,00204E+14;5,15455E+14;5,19652E+14;5,37915E+14;5,45891E+14;5,19394E+14;5,23002E+14;6,0239E+14;
Eswatini;SWZ;GDP per capita (current US$);1,04214E+14;1,25311E+14;1,31162E+14;1,51502E+14;1,77967E+12;1,87948E+14;2,00246E+14;1,89377E+14;1,96302E+13;2,51751E+13;2,60029E+14;3,07369E+14;3,21069E+14;4,71569E+14;5,45258E+14;5,76884E+14;5,28584E+14;5,71247E+14;6,19542E+14;7,25113E+14;9,22002E+14;9,38175E+14;8,5355E+14;8,51596E+14;7,32296E+13;5,15073E+14;6,20712E+14;7,80269E+14;8,9434E+13;8,72783E+14;1,35539E+14;1,36778E+14;1,48186E+14;1,52889E+14;1,56375E+14;1,8331E+14;1,69513E+14;1,78189E+14;1,60921E+14;1,55706E+14;1,72871E+14;1,52177E+14;1,40545E+14;2,14863E+12;2,69913E+14;3,08384E+14;3,17669E+14;3,32745E+14;3,13739E+14;3,38586E+14;4,16849E+14;4,49661E+14;4,52757E+14;4,23017E+14;4,03916E+14;3,68035E+14;3,42553E+14;3,91442E+14;4,10709E+14;3,88985E+14;3,43472E+14;4,21486E+14;
Sint Maarten (Dutch part);SXM;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,79973E+14;2,84603E+14;2,79429E+14;3,30437E+14;3,22749E+14;3,16167E+14;2,93691E+14;2,89883E+14;;;;
Seychelles;SYC;GDP per capita (current US$);2,88058E+14;2,70279E+14;2,87045E+14;3,08195E+13;3,32305E+14;3,28485E+14;3,37646E+14;3,33234E+14;3,14351E+14;3,1418E+14;3,43881E+14;4,01608E+14;5,46951E+14;6,48532E+13;7,44507E+14;8,06233E+13;8,14475E+14;1,04435E+14;1,37655E+14;2,03014E+14;2,32935E+14;2,41903E+14;2,29631E+14;2,28045E+14;2,33808E+14;2,58855E+14;3,16595E+14;3,63899E+14;4,12812E+13;4,4072E+14;5,30284E+14;5,31466E+14;6,12845E+14;6,55913E+14;6,5555E+13;6,74893E+14;6,5832E+14;7,28099E+14;7,71592E+14;7,74761E+14;7,57885E+14;7,66314E+14;8,33126E+13;8,52496E+14;1,01767E+14;1,10925E+14;1,20144E+14;1,21548E+14;1,11229E+14;9,70696E+14;1,08047E+14;1,21891E+13;1,19984E+14;1,47649E+14;1,51882E+14;1,51575E+14;1,57401E+14;1,64167E+13;1,69107E+14;1,7252E+14;1,21939E+14;1,33067E+14;
Syrian Arab Republic;SYR;GDP per capita (current US$);1,87537E+13;2,00183E+14;2,27788E+14;2,38438E+14;2,57578E+14;2,47498E+14;2,37916E+14;2,51488E+14;2,63198E+14;2,9265E+14;2,80307E+14;3,19234E+14;3,55243E+13;3,66478E+14;5,82804E+14;7,38716E+14;8,23337E+14;8,53813E+14;9,8987E+14;1,15117E+14;1,46263E+14;1,81117E+14;1,82744E+14;1,87877E+13;1,86489E+14;1,99122E+14;2,3137E+14;2,86405E+14;1,41431E+14;1,54047E+14;1,92063E+14;2,16585E+14;2,51048E+14;2,71728E+14;3,23193E+14;3,54581E+13;4,17146E+14;4,37687E+14;4,5141E+14;4,55666E+14;4,91078E+14;5,17526E+13;5,30058E+14;5,49484E+14;6,33074E+14;7,30911E+14;8,06956E+14;9,05663E+14;1,05541E+14;1,05896E+14;1,18206E+14;3,49195E+14;2,15853E+14;1,1519E+14;1,17986E+14;9,79144E+14;7,13029E+13;9,55837E+14;1,26561E+14;;;;
Turks and Caicos Islands;TCA;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,66255E+13;1,5786E+14;1,63849E+13;1,81811E+14;2,05332E+14;2,45591E+14;2,5458E+14;2,76501E+14;2,20203E+14;2,10297E+14;2,1839E+14;2,1345E+14;2,17153E+14;2,37785E+14;2,61839E+14;2,82415E+13;2,75451E+14;2,95531E+14;3,13509E+14;2,38799E+14;2,40471E+14;
Chad;TCD;GDP per capita (current US$);1,04472E+14;1,09129E+14;1,14582E+14;1,16777E+14;1,20821E+14;1,25975E+14;1,28343E+14;1,30961E+14;1,29732E+14;1,3217E+14;1,28792E+14;1,34686E+14;1,53444E+14;1,65613E+13;1,63137E+14;2,11468E+14;2,07529E+14;2,19814E+14;2,56824E+14;2,2708E+13;2,28822E+14;1,90107E+14;1,76842E+14;1,7226E+14;1,85394E+14;2,02746E+14;2,03501E+14;2,14938E+14;2,65241E+14;2,48303E+14;2,91553E+14;3,04874E+14;2,9604E+14;2,22923E+14;1,7399E+14;2,06261E+13;2,21673E+14;2,05863E+14;2,24554E+14;1,90559E+14;1,66176E+14;1,97146E+14;2,21417E+14;2,92601E+14;4,54336E+14;6,58567E+14;7,10396E+14;7,99604E+14;9,29383E+14;8,03686E+14;8,92569E+14;9,84736E+14;9,67353E+14;9,79812E+14;1,02029E+14;7,7602E+14;6,9345E+14;6,65949E+14;7,26151E+14;7,0954E+13;6,52349E+14;6,96423E+14;
East Asia & Pacific (IDA & IBRD countries);TEA;GDP per capita (current US$);9,19411E+14;8,09995E+14;7,29971E+13;7,7093E+14;8,68323E+12;9,86068E+14;1,04873E+14;9,91587E+14;9,77999E+14;1,06822E+14;1,15436E+14;1,20784E+14;1,33609E+14;1,64199E+14;1,81751E+12;2,00352E+14;2,00054E+14;2,27228E+14;2,16903E+14;2,47344E+14;2,8114E+14;2,9549E+14;3,05007E+14;3,14192E+14;3,35102E+14;3,60926E+14;3,54034E+14;3,43847E+14;3,74727E+14;3,98547E+14;4,20452E+14;4,49196E+12;4,96487E+14;5,37828E+13;6,38852E+14;7,78383E+14;8,83145E+13;9,03478E+14;8,13577E+14;8,85944E+14;9,65751E+14;1,01903E+14;1,11776E+14;1,25348E+14;1,44278E+14;1,65792E+14;1,98089E+14;2,48521E+14;3,12003E+14;3,35959E+12;4,05846E+11;4,92419E+14;5,44593E+14;5,95816E+14;6,37166E+14;6,58395E+14;6,67426E+14;7,23897E+14;8,04295E+14;8,26838E+13;8,36194E+14;9,88468E+14;
Europe & Central Asia (IDA & IBRD countries);TEC;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,34623E+14;2,25967E+14;2,38746E+14;2,34462E+14;2,17887E+14;2,14576E+14;1,9258E+14;2,13032E+14;2,18965E+14;2,25646E+14;2,18016E+14;1,89014E+14;2,05906E+14;2,0969E+14;2,35985E+14;2,90076E+14;3,75148E+14;4,69617E+14;5,67338E+14;7,28523E+14;8,99492E+14;7,10347E+14;8,30982E+11;1,00418E+14;1,04325E+14;1,10007E+14;1,03308E+14;8,0199E+13;7,67741E+14;8,56253E+13;8,87616E+13;9,02608E+14;8,40689E+14;9,78254E+14;
Togo;TGO;GDP per capita (current US$);7,66387E+14;7,91203E+14;8,19944E+14;8,77923E+14;9,99379E+14;1,0962E+14;1,21834E+14;1,24879E+14;1,2435E+14;1,3157E+14;1,20054E+14;1,31098E+14;1,49351E+14;1,76474E+14;2,37814E+14;2,56102E+14;2,51327E+14;3,08695E+14;3,19942E+14;3,3745E+14;4,17669E+14;3,42191E+14;2,81811E+14;2,52974E+14;2,28649E+14;2,34356E+14;3,15462E+14;3,59791E+14;3,85425E+14;3,67793E+14;4,3145E+14;4,14781E+14;4,29042E+14;3,06151E+14;2,38465E+14;3,09818E+14;3,36977E+14;3,34144E+14;3,42658E+14;3,29816E+14;3,02959E+14;2,92823E+14;3,28398E+14;3,96921E+14;4,1333E+14;4,06562E+14;4,08057E+14;4,49738E+14;5,4635E+13;5,40609E+14;5,34045E+13;5,87097E+14;5,71807E+14;6,21399E+14;6,40934E+14;5,7091E+14;8,03152E+12;8,30745E+14;9,01523E+14;8,93352E+14;9,14951E+14;9,92328E+14;
Thailand;THA;GDP per capita (current US$);1,00767E+13;1,07498E+14;1,13783E+14;1,18144E+14;1,25939E+14;1,37919E+13;1,61006E+14;1,66923E+14;1,74785E+14;1,86879E+14;1,92128E+14;1,94267E+14;2,09375E+14;2,69888E+14;3,32175E+14;3,51619E+14;3,91569E+14;4,45421E+14;5,28627E+14;5,89885E+14;6,8293E+14;7,21059E+13;7,42851E+14;7,9808E+14;8,18039E+14;7,47703E+14;8,13452E+13;9,3678E+14;1,12344E+14;1,29546E+14;1,50894E+14;1,71642E+14;1,92788E+14;2,20936E+14;2,49143E+14;2,84659E+14;3,04398E+14;2,46818E+14;1,84583E+14;2,03326E+14;2,00774E+13;1,89326E+14;2,09619E+14;2,35912E+14;2,66013E+14;2,89406E+14;3,36954E+14;3,97302E+14;4,37966E+14;4,21301E+14;5,07634E+14;5,49212E+14;5,86058E+14;6,16826E+14;5,95188E+14;5,84005E+14;5,99331E+14;6,59382E+14;7,29895E+14;7,81438E+14;7,15877E+14;7,23339E+14;
Tajikistan;TJK;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,98082E+14;2,50341E+14;3,91944E+14;2,9398E+13;2,67433E+14;2,13544E+14;1,78361E+14;1,55189E+13;2,1904E+14;1,7756E+14;1,38429E+14;1,71048E+14;1,90003E+14;2,37757E+14;3,11627E+14;3,40583E+14;4,08838E+14;5,26643E+14;7,15866E+12;6,76124E+13;7,49552E+14;8,47382E+14;9,69296E+14;1,04823E+14;1,10417E+14;9,78405E+14;8,07103E+13;8,48672E+14;8,53219E+14;8,90544E+14;8,52831E+14;8,97088E+14;
Turkmenistan;TKM;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;6,85716E+14;8,61513E+14;8,38715E+14;8,65395E+14;8,46645E+14;8,20684E+14;7,92668E+14;6,2237E+14;5,89905E+14;5,54834E+14;5,62636E+14;5,90393E+14;5,48699E+14;6,43175E+14;7,74482E+14;9,67887E+14;1,28391E+14;1,45392E+14;1,70442E+14;2,13647E+14;2,60037E+14;3,90447E+14;4,03646E+14;4,4392E+14;5,64996E+14;6,67518E+14;7,30429E+14;7,96224E+14;6,43269E+14;6,38768E+14;6,58709E+14;6,96738E+14;7,61204E+14;;;
Latin America & the Caribbean (IDA & IBRD countries);TLA;GDP per capita (current US$);3,79E+14;3,90206E+14;4,15533E+12;4,1119E+14;4,43655E+14;4,63691E+13;4,97097E+14;4,92737E+14;5,14707E+13;5,60323E+14;5,95546E+14;6,46091E+14;7,08278E+13;9,27822E+14;1,18513E+13;1,2101E+14;1,29823E+14;1,39574E+14;1,54148E+14;1,79332E+14;2,14408E+14;2,40426E+14;2,16662E+13;1,83752E+14;1,78755E+14;1,73943E+14;1,69587E+13;1,74946E+14;1,91978E+13;2,06306E+14;2,43233E+14;2,58048E+14;2,7795E+14;3,18465E+14;3,67876E+14;3,93094E+14;4,20306E+14;4,53637E+14;4,49139E+14;3,95816E+14;4,31335E+14;4,1387E+14;3,63252E+14;3,65074E+14;4,17122E+14;5,01335E+14;5,82194E+14;6,81099E+14;7,86213E+14;7,27791E+14;8,98881E+14;1,01378E+13;1,0124E+14;1,02605E+14;1,03491E+14;8,48063E+14;8,18515E+14;9,03778E+14;8,74052E+14;8,51925E+14;7,06248E+14;8,10057E+14;
Timor-Leste;TLS;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,15086E+14;5,29778E+14;5,08841E+13;5,17827E+14;4,53513E+14;4,64546E+14;4,46467E+14;5,23738E+13;6,14436E+14;6,76619E+14;8,06414E+13;9,36449E+14;1,02417E+13;1,21004E+14;1,23245E+14;1,33279E+14;1,35375E+14;1,29949E+14;1,24914E+14;1,58371E+14;1,44273E+14;1,45783E+14;
Middle East & North Africa (IDA & IBRD countries);TMN;GDP per capita (current US$);;;;;;2,12007E+14;2,151E+14;2,26619E+14;2,4264E+13;2,62074E+14;2,883E+14;3,22083E+14;3,74623E+14;4,84784E+14;7,20217E+14;8,16305E+14;9,81024E+14;1,1049E+14;1,155E+14;1,39995E+14;1,62761E+13;1,54077E+14;1,71315E+14;1,8659E+14;1,91483E+14;2,02461E+14;2,20772E+14;1,87456E+14;1,67224E+14;1,63574E+13;2,241E+14;1,13212E+14;1,21693E+12;1,221E+14;1,28057E+14;1,46136E+14;1,65271E+14;1,71373E+14;1,71447E+14;1,83174E+14;1,90948E+14;1,89848E+14;1,81664E+14;1,94985E+14;2,27731E+14;2,64369E+14;3,03132E+14;3,63559E+14;4,40719E+14;4,21474E+14;4,77352E+14;4,84453E+14;5,1166E+14;4,6162E+14;4,46559E+14;3,93938E+14;3,96809E+14;3,86707E+14;3,60544E+14;3,57316E+14;3,1898E+14;3,6116E+14;
Tonga;TON;GDP per capita (current US$);;;;;;;;;;;;;;;;3,68052E+14;3,36625E+14;3,78238E+14;4,55105E+14;4,84085E+14;5,72898E+14;6,66296E+14;6,62866E+14;6,49313E+14;6,85002E+14;6,3963E+14;7,24863E+14;8,6587E+14;1,12755E+14;1,12121E+14;1,19454E+14;1,38804E+14;1,43678E+14;1,44931E+14;2,04714E+14;2,17638E+14;2,30713E+14;2,2251E+14;1,97354E+14;2,04375E+14;2,09111E+14;1,83909E+14;1,84567E+14;2,03078E+13;2,30165E+14;2,59442E+14;2,87308E+13;2,91015E+14;3,33155E+14;3,00661E+14;3,52795E+14;4,00281E+14;4,58178E+14;4,42815E+14;4,35424E+14;4,33624E+14;4,15788E+14;4,51343E+13;4,7407E+14;4,90301E+14;4,62482E+14;;
South Asia (IDA & IBRD);TSA;GDP per capita (current US$);8,23454E+14;8,60461E+14;8,99113E+14;9,89786E+14;1,10875E+14;1,16484E+14;9,57995E+14;1,03063E+14;1,05614E+14;1,13508E+14;1,20129E+14;1,24907E+14;1,22746E+14;1,37158E+13;1,62376E+14;1,69814E+14;1,61905E+14;1,83114E+14;2,03485E+13;2,22568E+14;2,62077E+14;2,71315E+14;2,74134E+14;2,83432E+14;2,75589E+14;2,92809E+14;3,03084E+14;3,28986E+14;3,45657E+14;3,41142E+13;3,59232E+14;3,12658E+14;3,24907E+14;3,14999E+14;3,49864E+14;3,80354E+13;4,07752E+14;4,1932E+14;4,16983E+12;4,38311E+14;4,53238E+14;4,55858E+14;4,69712E+14;5,38711E+14;6,13948E+13;6,91693E+14;7,74864E+14;9,59305E+14;9,59461E+14;1,04198E+14;1,2575E+14;1,36892E+14;1,36606E+14;1,38332E+14;1,49601E+14;1,54305E+14;1,69674E+14;1,91133E+14;1,94401E+14;1,98757E+13;1,87544E+14;2,17678E+14;
Sub-Saharan Africa (IDA & IBRD countries);TSS;GDP per capita (current US$);1,37162E+14;1,39415E+14;1,47329E+14;1,64443E+14;1,5759E+14;1,7116E+14;1,80114E+14;1,74552E+14;1,8218E+14;2,02773E+14;2,3205E+14;2,30731E+14;2,52665E+14;3,14369E+14;3,96826E+14;4,25301E+14;4,46075E+14;4,76197E+14;5,1134E+14;5,96184E+13;7,33435E+14;9,84354E+12;8,79154E+14;7,52078E+14;6,40063E+14;5,74064E+14;5,72695E+14;6,33013E+14;6,48781E+13;6,42631E+14;7,34104E+13;7,43599E+14;6,60454E+14;6,04175E+14;5,72125E+14;6,45183E+14;6,5588E+14;6,63148E+14;6,25165E+14;6,15001E+14;6,35894E+14;5,94434E+14;6,29455E+14;7,7277E+14;9,35765E+14;1,08221E+14;1,242E+14;1,40086E+14;1,54896E+14;1,44979E+14;1,67055E+14;1,83088E+14;1,85284E+14;1,91374E+13;1,92853E+14;1,69267E+14;1,53824E+14;1,62298E+14;1,60686E+14;1,61892E+14;1,50178E+14;1,64547E+14;
Trinidad and Tobago;TTO;GDP per capita (current US$);6,31707E+14;6,76401E+14;7,04223E+14;7,60398E+13;7,88697E+13;8,0787E+14;7,87338E+14;8,23556E+13;8,15327E+14;8,31427E+14;8,69354E+14;9,3827E+14;1,11904E+13;1,33278E+14;2,04925E+14;2,41625E+14;2,43918E+14;3,02024E+14;3,38123E+14;4,30678E+14;5,74867E+14;6,345E+14;7,26811E+14;6,82185E+14;6,71561E+14;6,30261E+14;4,05148E+14;4,01645E+14;3,73446E+14;3,56436E+13;4,15028E+13;4,3185E+14;4,3985E+14;3,7548E+14;3,95926E+14;4,24909E+14;4,57998E+14;4,55436E+14;4,79012E+13;5,38716E+14;6,43513E+14;6,93983E+14;7,05309E+14;8,80787E+14;1,02939E+14;1,23273E+14;1,41026E+14;1,65399E+14;2,1204E+14;1,45142E+14;1,66834E+14;1,90341E+14;1,91712E+14;2,01627E+14;2,02905E+14;1,83835E+14;1,62414E+14;1,67479E+14;1,71392E+13;1,71231E+14;1,52859E+14;1,52431E+14;
Tunisia;TUN;GDP per capita (current US$);;;;;;2,17911E+14;2,24295E+12;2,29028E+14;2,50694E+14;2,60409E+14;2,84221E+14;3,25565E+14;4,22857E+14;5,04828E+14;6,41104E+14;7,6519E+14;7,79045E+14;8,63068E+14;9,848E+14;1,15738E+14;1,37184E+14;1,28655E+14;1,20664E+14;1,20366E+14;1,15691E+14;1,14743E+14;1,19956E+14;1,25914E+14;1,2812E+14;1,25333E+14;1,49112E+14;1,55138E+14;1,79911E+14;1,66088E+14;1,74315E+14;1,9759E+14;2,11359E+14;2,20821E+14;2,29271E+14;2,38659E+14;2,21184E+13;2,25303E+14;2,3444E+14;2,76041E+14;3,11137E+13;3,1932E+14;3,36992E+14;3,77633E+14;4,30758E+14;4,12846E+14;4,34462E+14;4,47992E+14;4,36168E+14;4,44485E+14;4,54399E+13;4,09484E+14;3,92435E+14;3,68778E+14;3,6909E+14;3,57195E+14;3,59722E+14;3,92434E+14;
Turkiye;TUR;GDP per capita (current US$);5,09006E+14;2,83828E+14;3,09447E+14;3,50663E+14;3,69583E+14;3,86358E+14;4,44549E+14;4,81694E+14;5,26213E+14;5,71618E+14;4,8993E+14;4,55624E+14;5,56455E+14;6,84073E+14;9,29601E+14;1,13969E+12;1,27223E+14;1,42753E+14;1,5485E+14;2,07768E+14;1,56503E+14;1,57907E+13;1,40241E+14;1,31026E+14;1,24682E+14;1,3684E+13;1,51068E+14;1,70589E+14;1,74536E+13;2,02186E+14;2,79435E+14;2,73571E+14;2,84237E+14;3,18019E+14;2,27034E+14;2,89787E+14;3,05395E+14;3,14439E+14;4,49974E+14;4,11617E+13;4,33748E+14;3,14292E+14;3,68796E+14;4,7601E+13;6,10163E+14;7,4563E+13;8,10186E+14;9,79188E+14;1,09412E+13;9,10347E+14;1,07428E+14;1,14206E+14;1,17956E+14;1,26148E+14;1,2158E+14;1,10063E+14;1,08946E+14;1,05897E+13;9,45435E+14;9,12152E+14;8,53643E+14;9,58661E+14;
Tuvalu;TUV;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,90398E+14;1,03896E+14;1,06948E+14;1,04751E+14;1,17581E+14;1,18584E+14;1,32391E+14;1,36159E+14;1,36708E+14;1,46481E+14;1,60501E+14;1,47342E+13;1,75569E+13;2,00088E+14;2,30954E+14;2,29164E+13;2,38154E+14;2,78398E+14;3,09005E+14;2,69632E+14;3,05144E+14;3,68864E+14;3,6621E+14;3,55954E+14;3,53228E+14;3,31666E+14;3,70633E+14;3,97868E+14;4,15631E+14;4,65235E+14;4,66882E+14;5,29149E+14;
Tanzania;TZA;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,21588E+14;1,86219E+14;1,73791E+14;1,95661E+13;1,75558E+14;1,57061E+14;1,61177E+14;1,82362E+14;2,1955E+14;2,53476E+14;3,95533E+14;4,00264E+11;4,10952E+14;4,06539E+14;4,11972E+14;4,3128E+14;4,59259E+14;4,92631E+13;4,85497E+14;5,52839E+14;6,8739E+14;6,95217E+14;7,43404E+14;7,81434E+14;8,67857E+14;9,704E+14;1,03008E+14;9,47933E+14;9,66503E+14;1,00491E+14;1,04284E+14;1,08588E+14;1,07647E+13;1,13554E+14;
